comment_id,post_id,comment_text,published_at,like_count,reply_count,author_id,author_name,title_youtube,source_query,crawled_at
UgybBIk5LtMBahOTS_d4AaABAg,210Uq0WmBDI,"<a href=""https://www.youtube.com/watch?v=210Uq0WmBDI&amp;t=168"">2:48</a> this part makes me wanna levitate",2025-09-18T20:02:23Z,119,0,UCjBW27fXw5zv193d0wHBLEA,@freshloveforthefitt,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
Ugx-jVYxPZOHBT2Y2bV4AaABAg,210Uq0WmBDI,most surreal voice to ever exist in this day and age,2026-02-16T05:54:35Z,8,0,UChNES6Up-mISmT7I8mB-GlA,@ahlexiahuerta9931,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgybRnysYcQTebZ3m0B4AaABAg,210Uq0WmBDI,"the vocals are actually insane, I can never get over how amazing her voice is 😍",2025-09-18T20:58:53Z,51,0,UCPpDakO3ArY_Wf-FxIsdlmA,@eilidhfarrel4894,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgwAFr9jm3pWlTmC47Z4AaABAg,210Uq0WmBDI,full of inspiration,2025-09-18T20:01:04Z,25,0,UC1-YI5H6BufB5EQ2L76FoYQ,@医科学の鬼channel,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgzrL7NrLZX_lKnJE5x4AaABAg,210Uq0WmBDI,"I swear, this song makes me cry 😭😭😭",2025-10-15T18:31:56Z,27,0,UC14r1i7oe4QZSAneK1KAvnQ,@FatmaIoio,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgxHzzZWNmWSkelDzb14AaABAg,210Uq0WmBDI,Billie’s voice is so soothing and beautiful what a masterpiece of a human,2025-09-18T20:54:06Z,29,0,UCWh8q-YSLQ5sCHxEAKIPucQ,@AmraEilish,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
Ugx1eHRN0EDXbM-uS7F4AaABAg,210Uq0WmBDI,"<a href=""https://www.youtube.com/watch?v=210Uq0WmBDI&amp;t=39"">0:39</a> my favorite part🥹",2025-09-18T20:14:57Z,130,8,UCAWRiY6wTxT3T3Uvfy44aKA,@3lol_iq,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
Ugym0Jp3Wz30lCkAX9x4AaABAg,210Uq0WmBDI,"<a href=""https://www.youtube.com/watch?v=210Uq0WmBDI&amp;t=167"">2:47</a>  sinnnnnnnnnnngggg 💔",2025-09-18T20:15:15Z,62,0,UCKfBx1xIZf4pH9GZ80O9ULA,@JoruyJAM,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
Ugw9WumxBQHGyJncL6N4AaABAg,210Uq0WmBDI,Every single time you guys like this I will come back and watch it<br>👇🏻💙,2026-03-25T20:50:38Z,7,0,UCHpz5kVIIT7Bhfkq1FcOeOA,@XSET_Daze,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgxZOZkLuZNAfifeIcZ4AaABAg,210Uq0WmBDI,To be this young and talented is unbelievable🔥,2025-09-18T20:08:30Z,33,2,UCUztoAK99CSE1Hz5Qg1EZqQ,@Masonmacsurak29,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgxVZXwbVmBWiz99UAl4AaABAg,210Uq0WmBDI,I love you billie ❤❤❤,2025-09-18T20:00:28Z,41,0,UCXuRNuFAO6z0b8UZlLCvZmA,@Mb18003,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgxBrGY6ylY3pPwljHl4AaABAg,210Uq0WmBDI,i can’t believe how far she’s come i’m so incredibly proud,2025-09-18T20:07:52Z,21,1,UCHE5DFnE0BA5LmA3URQM6Mw,@reinequestrian,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgxqBY3aV5PShybAqpB4AaABAg,210Uq0WmBDI,"2014: I Crying, <br>2026: I Still Crying,",2026-04-12T20:24:21Z,9,0,UC0iyu37HYBF-QQHpgYSD0Xw,@creaturesofsonaria-f7z,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
Ugzz-dbSIzEcYpA0qX14AaABAg,210Uq0WmBDI,"she and her voice is a miracle. I can&#39;t handle thisss, single but everytime asking this I&#39;m feeling blue",2025-10-12T11:37:25Z,40,0,UCvUddGWwXbazVtwyhwgGJsA,@Anjisilva29,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgyZslFVb8kpn20WcUJ4AaABAg,210Uq0WmBDI,"Word can&#39;t describe how much I love Billie and her music. I&#39;m a metalhead who mostly listens to metal and rock but Billie is my guilty pleasure.<br>I&#39;ve been a fan since literally you only had the audio of Ocean Eyes on your channel. A best friend of mine showed me that song and I instantly became a fan.<br>Unfortunately the girl who introduced me to your music took her own life not long after and your music will forever be special to me. My connection with Billie is something words can&#39;t describe. I really hope I get to meet you one day so I can share my story and how much you have helped me get through life since. Your music is so calming, and whenever I&#39;m stressing out, your music helps me relax like no one else has...<br>Thank you for being such a big and important part of my life and I can&#39;t wait for more music in the future ❤",2025-09-18T21:50:06Z,130,6,UCLzc15eQ1EBgiA0L70wNXEg,@TrayXCooper,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
Ugydl7lC8opn6DERQJV4AaABAg,210Uq0WmBDI,"I love you Billie Eilish, you give us a lot and if something touches our hearts we love you Billie 🥀✨💞 <br>Especially this song that made us cry and touched our feelings 🌌🌬️✨",2025-09-18T20:01:07Z,62,1,UCC8X2JetVpMOjGVZxjTQJBQ,@AbdoTb-q8b4k,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgxENMAfdtkC5l4c6_d4AaABAg,210Uq0WmBDI,i really want her to get that grammy she deserves it so much😭,2025-11-08T19:14:51Z,14,0,UCVcgcMFqNneyq97gQFA372g,@sen.ayri.trende.ben.ayrigarda,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgwqO6IN8NqlHojIXBZ4AaABAg,210Uq0WmBDI,"Billie breaking my heart once again, but brightening my day, she is the best.💙",2025-09-18T21:01:25Z,40,0,UC2ivL6XnWzuaJ8HKUr7UC7g,@SoyD1noo,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
Ugw63nn8_jfvGceHQi14AaABAg,210Uq0WmBDI,she’s so beautiful and her voice 🪽✨,2025-09-18T20:02:09Z,22,0,UCMlyDS86tXVCFfAxAWkOqKg,@ninonino8236,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
Ugz8W6Y7JS4-tj5QQhN4AaABAg,210Uq0WmBDI,"<a href=""https://www.youtube.com/watch?v=210Uq0WmBDI&amp;t=185"">3:05</a> THE NOTES HELLO?🤭",2025-09-18T20:03:01Z,25,1,UCjBW27fXw5zv193d0wHBLEA,@freshloveforthefitt,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgyygyK8jo-DgMHjlUh4AaABAg,210Uq0WmBDI,nice outfit,2026-03-04T20:22:11Z,8,0,UC5dWxiD7QaZKMeleUyciKxw,@jakoby3409,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgylgHvce7VKxr81N294AaABAg,210Uq0WmBDI,Her vocals are insane,2025-09-18T20:03:12Z,27,0,UCfNZkQdCs215z7emz8n0uRA,@Wherearetheavocados-r8k,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgyEwf7ZMf5bi8oXT0x4AaABAg,210Uq0WmBDI,"<a href=""https://www.youtube.com/watch?v=210Uq0WmBDI&amp;t=87"">1:27</a> YOUR VOICEEEE 😫😫😫",2025-09-18T20:34:13Z,30,1,UCxGiJBxicjAq2Bxxob4DDrg,@alexvloging8247,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgwqFaF-EFx3OHgewKd4AaABAg,210Uq0WmBDI,I love billie eilish ❤❤❤❤❤,2025-09-18T20:01:07Z,26,0,UCqx0_eexbpx6pRZVnd6tBfw,@billieKinia7489,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgzHLrNspYOnSSCeysV4AaABAg,210Uq0WmBDI,CONGRATULATIONS BILLIE ✨🥳,2026-02-02T03:37:41Z,15,0,UCMWfYPJpZJ5WxMjit1Gf6_A,@inmysoul_TLH,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgyIeQbhFePZglitcIl4AaABAg,210Uq0WmBDI,She is perfect,2025-09-18T20:01:41Z,14,0,UCRmXz6qW43aiGTkVK-4MTTw,@jozefstar1930,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgxH4JTvlOy3dpO8_X54AaABAg,210Uq0WmBDI,"OMG THAT OUTFIT IS SO UNEXPECTEDLY GORGEOUSSSSS, and this song makes me cry every time omg i love it her voice is literally like just.. AHH",2025-09-18T23:33:40Z,59,2,UCuYop7JMiTDvKDfEp7FfLWg,@justtsofii,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
Ugw7L5Q_t7CLUOrrAaR4AaABAg,210Uq0WmBDI,BILLIE EILISH 🤍🤍🤍💋,2025-09-18T20:00:29Z,23,0,UChes0ZIVwYTkby9fVleHIaQ,@YlaraLokoLoko,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
Ugye2En4HARBPSYdVsB4AaABAg,210Uq0WmBDI,This song cries me every time,2026-03-08T15:14:37Z,3,0,UClE7BNlqqNjHxMsvfrBWNow,@yng.ninjaWORLD,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgwD6IbgMUTiNnVjiq94AaABAg,210Uq0WmBDI,ビリーの声ってやっぱり安定感がすごいし美しすぎる😭❤,2025-09-20T10:41:27Z,37,0,UCf9kCVskGS1uRu6q5X7PmQw,@Junrsh,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgwZvRQ0SOthY6U85WR4AaABAg,210Uq0WmBDI,"<a href=""https://www.youtube.com/watch?v=210Uq0WmBDI&amp;t=138"">2:18</a>. Wow, that buildup is insane",2025-09-18T20:04:40Z,58,0,UCY0doAQG68zJTWpFEFADSpQ,@gayasfcklol,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgyR-77TnViA6qqhDCt4AaABAg,210Uq0WmBDI,"Anyone here after seeing she just donated 11.5 million dollars to charities?! You are an amazing person, Billie, and you give me hope that your generation will fix this messed up world. Thank you ❤",2025-10-31T17:58:08Z,14,0,UChIBhG5KlzgSNUpmz5xp0YQ,@graybardgaming,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgxFBghE2yN02LSmRaZ4AaABAg,210Uq0WmBDI,SHE WON SONG OF THE YEAR WILDFLOWER GRAMMYS 2026,2026-02-02T03:37:16Z,15,0,UCMWfYPJpZJ5WxMjit1Gf6_A,@inmysoul_TLH,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgyD_1PXYE0HB_WhuKF4AaABAg,210Uq0WmBDI,Billieee,2025-09-18T20:00:29Z,12,0,UCd4qjakzXNRobq53Ia02ihA,@ErenEilish,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
Ugzfwf4W2wNxgZzp5zZ4AaABAg,210Uq0WmBDI,"<a href=""https://www.youtube.com/watch?v=210Uq0WmBDI&amp;t=173"">2:53</a> DID I CROSS THE LINE?? I love that part",2025-09-18T20:28:08Z,41,0,UClXNaN3R1peEUPiiDdS9Hvg,@NazlyRodriguezNuñez-y9y,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgwFzbW6w6ODt39aU-t4AaABAg,210Uq0WmBDI,omg she looks so beautiful 😔,2025-09-18T20:04:29Z,12,0,UC4RsjDQ07BaXKC8CNbRMIUg,@CHOSOSNUMBERONEFAN,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgxHTH2suLHSNdewKC54AaABAg,210Uq0WmBDI,I love youuuu,2025-11-18T11:22:28Z,2,0,UCHlv1lNiRwTjFJiwnCsj05g,@barahMoh,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgyVHLbo6GN1EoGAKnZ4AaABAg,210Uq0WmBDI,"This version is beautiful, but the Amazon version is beyond this world",2025-09-22T03:11:40Z,11,1,UC409flxzGVXdER_gmm6cJoA,@paine2631,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgytSyfWonjX4RX52cd4AaABAg,210Uq0WmBDI,STILL CAN&#39;T MOVE ON FROM THIS PERFORMANCE 😭😭🥀,2025-09-18T20:03:20Z,12,0,UCOAf7Pr9L935JPTlJDAHK1g,@noone-2008hi,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgxglEvC5S4P2V3SkBp4AaABAg,210Uq0WmBDI,"<a href=""https://www.youtube.com/watch?v=210Uq0WmBDI&amp;t=105"">1:45</a> OMG THIS IS EVERYTHING",2025-09-18T20:07:42Z,37,2,UCc3YGdxMUvqj9_9v971MMdw,@MIOKIOO,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgwaOQu6tfPqLnw-W-94AaABAg,210Uq0WmBDI,the best ever,2026-05-01T16:45:00Z,0,0,UCMjQQg5XKweCDVV03k2wt5g,@erenjeager9733,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
Ugzg0IeU4-fO-bW7_Dd4AaABAg,210Uq0WmBDI,LOVE YOUUUUUU SO MUCH ❤❤❤❤❤❤❤❤❤,2025-09-18T20:00:31Z,17,0,UCsw_kNCjGbQ897_eJojls7Q,@Dowgggy9117,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
Ugxsx2QsaV5xu21K7j14AaABAg,210Uq0WmBDI,the fact that she sang the whole song while closing her eyes gives me more chills,2025-09-18T20:34:07Z,8,0,UCDYgaRemCYdHEmVm_nsgpkg,@BellahAnderson,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgzGV53w5tFQxOcDrj14AaABAg,210Uq0WmBDI,"Things fall apart<br>And time breaks your heart<br>I wasn&#39;t there, but I know<br>She was your girl<br>You showed her the world<br>But fell out of love and you both let go<br><br>[Pre-Chorus]<br>She was cryin’ on my shoulder<br>All I could do was hold her<br>Only made us closer until July<br>Now, I know that you love me<br>You don&#39;t need to remind me<br>I should put it all behind me, shouldn&#39;t I?<br><br>[Chorus]<br>But I see her in the back of my mind all the time<br>Like a fever, like I’m burning alive, like a sign<br>Did I cross the line?<br><br>[Post-Chorus]<br>(Mm) Hmm<br><br>[Verse 2]<br>Well, good things don&#39;t last (Good things don&#39;t last)<br>And life moves so fast (Life moves so fast)<br>I&#39;d never ask who was better (I&#39;d never ask who was better)<br>&#39;Cause she couldn&#39;t be (Couldn&#39;t)<br>More different from me (Different)<br>Happy and free in leather (Happy)<br><br>[Pre-Chorus]<br>And I know that you love me (You love me)<br>You don’t need to remind me (Remind me)<br>Wanna put it all behind me, but baby<br><br>[Chorus]<br>I see her in the back of my mind (Back of my mind) all the time (All the time)<br>Feels like a fever (Like a fever), like I’m burning alive (Burning alive), like a sign<br>Did I cross the line?<br><br>[Bridge]<br>You say no one knows you so well (Oh)<br>But every time you touch me, I just wonder how she felt<br>Valentine&#39;s Day, cryin’ in the hotel<br>I know you didn&#39;t mean to hurt me, so I kept it to myself<br><br>[Chorus]<br>And I wonder<br>Do you see her in the back of your mind in my eyes?<br><br>[Outro]<br>You say no one knows you so well<br>But every time you touch me, I just wonder how she felt<br>Valentine&#39;s Day, cryin&#39; in the hotel<br>I know you didn’t mean to hurt me, so I kept it to myself",2025-11-06T14:33:23Z,14,0,UCnXRIM6DNon0MSNUS9UDHEg,@Nathawear,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgzJHo6trWkWgrXZOSp4AaABAg,210Uq0WmBDI,"IM ON THE FLOOR <a href=""https://www.youtube.com/watch?v=210Uq0WmBDI&amp;t=156"">2:36</a>",2025-09-18T20:09:47Z,49,2,UC-vAtXudYSsAzSe8k_Ia_lg,@anaiahgreen,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
Ugzt4e33QS42Y97GZWB4AaABAg,210Uq0WmBDI,"<a href=""https://www.youtube.com/watch?v=210Uq0WmBDI&amp;t=68"">1:08</a> the fit goes hard",2025-09-18T20:57:25Z,66,3,UCyOxO1DQ4j9n-oeppIWYjkQ,@sarah.luv18,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
Ugzs9LYugIndVudcG014AaABAg,210Uq0WmBDI,"As an orchestra conductor who listens to a lot of different music, this is one of my favorite songs out there right now.",2025-09-18T20:14:33Z,23,0,UCZOR55c1CwvK5BdlRhVHRig,@howimettheopera,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgzE0o1VFUJn7CLPscV4AaABAg,210Uq0WmBDI,this goes through you so hard. so hard.,2026-02-24T18:53:56Z,2,0,UC6Q5DSFnpfWVSwMFuGHHHwg,@Joegrafia,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgwcK6CHUQZ-EMhscy94AaABAg,210Uq0WmBDI,BILLIE PLEASE THE OCEAN EYES TREND!!!!!!!!!,2025-09-26T22:06:06Z,7,0,UCjVGYV2dYAle6hLsKZhqkkA,@ArleyanaMergener,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgyIGPi1GStjEMrmO1l4AaABAg,210Uq0WmBDI,I LOVE YOU,2025-09-18T20:00:27Z,8,0,UC9qixr_yIEcocp9Dy-lBKOg,@huwanxifr,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgyrCtwElyEsOdLAYVx4AaABAg,210Uq0WmBDI,"Song of the year, truly. You deserve that Grammy Billie, this song is a masterpiece.",2026-03-30T13:30:59Z,6,0,UCh2xktTNz0MTUIp2pPssSDw,@huongle71,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgxHjYGMI-7PEBJD92h4AaABAg,210Uq0WmBDI,I have never clicked so fast.,2025-09-18T20:00:36Z,4,0,UCDklBMDKzlU_0zlA-k7p_xA,@cyberblazefire,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgygJW-ZXR0T6xGC19t4AaABAg,210Uq0WmBDI,"Я в захваті від цієї вже дорослої дівчинки,,просто слідкувала ,за тими моментами,коли починалося!дякую тобі,квіточко,за ті прекрасні моменти,які я відчуваю,коли тебе чую!Ти Неймовірна!!!Люблю дуже!!!ч",2026-01-03T22:45:40Z,4,0,UCra2Sn66A-C_4nZJF5pF4vg,@OksanaTihnya,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
Ugx6iAxuEUW85B9UHdl4AaABAg,210Uq0WmBDI,<b>A message to the future generations:</b><br> <i>Don&#39;t let this song die.</i>,2025-09-25T01:34:47Z,4,0,UCSQjs6rTbxGbe5YmfiHNsUw,@Ozymandias-,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
Ugyto3csqS6YQq-INMh4AaABAg,210Uq0WmBDI,"Things fall apart and time breaks your heart<br>I wasn&#39;t there, but I know<br>She was your girl, you showed her the world<br>You fell out of love, and you both let go<br>She was cryin&#39; on my shoulder<br>All I could do was hold her<br>Only made us closer until July<br>And I know that you love me<br>You don&#39;t need to remind me<br>I should put it all behind me, shouldn&#39;t I?<br>But I see her in the back of my mind<br>All the time<br>Like a fever, like I&#39;m burning alive<br>Like a sign<br>Did I cross the line?<br>Mm, hm<br>Well, good things don&#39;t last (good things don&#39;t last)<br>And life moves so fast (life moves so fast)<br>I&#39;d never ask who was better (I&#39;d never ask who was better)<br>&#39;Cause she couldn&#39;t be (she couldn&#39;t be)<br>More different from me (more different from me)<br>Happy and free (happy and free) in leather<br>And I know that you love me (you love me)<br>You don&#39;t need to remind me (remind me)<br>Wanna put it all behind me, but, baby<br>I see her in the back of my mind (back of my mind)<br>All the time (all the time)<br>Feels like a fever (like a fever), like I&#39;m burning alive (burning alive)<br>Like a sign<br>Did I cross the line?<br>You say no one knows you so well (so)<br>But every time you touch me, I just wonder how she felt<br>Valentine&#39;s Day, crying in the hotel<br>I know you didn&#39;t mean to hurt me, so I kept it to myself (oh)<br>And I wonder<br>Do you see her in the back of your mind?<br>In my eyes?<br>You say no one knows you so well<br>But every time you touch me, I just wonder how she felt<br>Valentine&#39;s Day, crying in the hotel<br>I know you didn&#39;t mean to hurt me, so I kept it to myself",2026-05-01T23:44:46Z,0,0,UCbhnuonxLLFRLWAUvz5Qvyw,@eroahchronicles4119,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
Ugx7iAlB61BDappBEU94AaABAg,210Uq0WmBDI,"My fav of the album ❤❤❤ <a href=""https://www.youtube.com/watch?v=210Uq0WmBDI&amp;t=76"">1:16</a>",2025-09-18T20:03:07Z,34,1,UCCgAgad5atg7QfaUR5QUGIg,@LyneJoce,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgyXqfVGnvDZSv2cQI14AaABAg,210Uq0WmBDI,So happy it got what it deserved,2026-02-20T03:58:22Z,6,0,UCCsXtROr6MeUwt1PvP_uDZg,@jamiestephenn,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgwsyGLZoXXxWC906SF4AaABAg,210Uq0WmBDI,Her voice is literally the most beautiful voice in the whole whorld,2025-09-23T09:56:49Z,13,0,UC6lqpisbNsonFfN_0lGlvNg,@sepidehmahmoudzadeh7237,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgwX6SimANbCASU_BBh4AaABAg,210Uq0WmBDI,this sounds so good,2025-11-05T21:31:56Z,2,0,UCa-LyVIfYf3LBKSXp5mowiA,@Healthe-Sphere,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgzdSNn6Dn-75B_ZN_F4AaABAg,210Uq0WmBDI,"‏‪<a href=""https://www.youtube.com/watch?v=210Uq0WmBDI&amp;t=176"">2:56</a>‬‏ إن روحي تناجيها... وعينيا تسير إثر خطاها &quot;لم يشفني سواا املي ... انني يوما اراها 💎",2025-09-19T04:00:28Z,8,0,UCtQKX4ejxa-6DkR-nYv7Zrg,@AliEladrosy38,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgyamCmCPliONmfOoiJ4AaABAg,210Uq0WmBDI,It&#39;s Not Wildflower It&#39;s Wildfire ❤‍🔥,2025-09-26T02:07:15Z,14,0,UCw1sPKhtKgJxEVemIUiE3nA,@AKA_Ra.C,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
Ugx3DZFWZJFFzd6H0kd4AaABAg,210Uq0WmBDI,Um abraço do Brasil🇧🇷💛,2025-09-18T20:01:05Z,20,0,UCustMgojcwab_uW47oC7lww,@gabyaqui55,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgzgTd2IKQed8Z0sgbd4AaABAg,210Uq0WmBDI,راح اترك تعليقي كل مره واحد يعجب بتعليقي ارجع اسمع الاغنيه,2025-12-04T08:49:51Z,1,0,UCh9atLgltH904g5MeV_14Hw,@اوزار-50,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgxexLwgo3kgDQXrBjB4AaABAg,210Uq0WmBDI,peace of my heart,2025-11-30T19:45:08Z,3,0,UCShlmhMpp0SZTEmvUFvopgw,@yasin.p456,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgwNh3T3CKDzB_lxoYV4AaABAg,210Uq0WmBDI,BILLIE I LOVE YOU ❤❤❤😭😭😭,2025-09-18T20:00:41Z,13,0,UCyOEyaCMmSGxecs82AT7bfg,@Sophia_Machias,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgxSjBktcoMGp1XCrMp4AaABAg,210Uq0WmBDI,LOVE YOUUU,2025-09-18T20:00:35Z,16,0,UCPfeYbUTVhw7YOnOM7lh8wA,@makiferrel3708,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
Ugwv7rW76r1VJxXQ4Mt4AaABAg,210Uq0WmBDI,Billie Eilish’s success story inspires me sm. I pray to be on the same song with her someday. It hasn’t been easy…,2025-11-03T00:50:19Z,11,0,UCk4pLnJSMuJRQwKburCSuvg,@YCBanksMusic,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgzJNvJiIvUo05a0xrZ4AaABAg,210Uq0WmBDI,she literally feels every song while singing,2025-09-24T15:50:37Z,5,1,UCrGlLCuktWTLXB1ex0mUhnQ,@rikidusk,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
Ugx3fVXeQfeAYj7xXa14AaABAg,210Uq0WmBDI,"I dare to say this is one the best songs she&#39;s done, lyrically and sonically. Love uuuu billieeee ❤️❤️❤️",2025-09-18T20:03:49Z,16,0,UCdUN-2vSBexAWWiMmxAqUwg,@Skinny1fan,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgyQ24qxrcobaV_i_Sp4AaABAg,210Uq0WmBDI,❤,2025-11-09T19:57:59Z,1,0,UCZ_KeoRHX-_iCiJ5xdO6fBQ,@MohamedRiyad-l8d5i,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgwzYRPZYjotthYWMGZ4AaABAg,210Uq0WmBDI,بيلي ايليش ❤❤❤❤,2025-09-26T18:05:47Z,7,0,UCkFyICVawef7BUA1u2VKmDA,@Retaj-88j,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
UgyosFlR3-5A4ZSz2c14AaABAg,210Uq0WmBDI,i think even only one word can describe this: incredible. ❤️,2025-09-18T20:05:22Z,12,0,UCgsYOox17NQX6s8bL4XoKNA,@leticiaa.29,Billie Eilish - WILDFLOWER (COLORS Performance),Billie Eilish live performance,2026-05-02 05:30:42
